url,title,news channel,video_id,transcript
https://youtu.be/SM7pePpKJ0c?si=qpcXx2Y1JtSrTsue,Kenya's Former Justice Minister Martha Karua Deported From Tanzania,Firstpost,SM7pePpKJ0c,"And shifting focus to the East African nation of Tanzania from where Kenyan lawyer and presidential candidate Martha Kurua has been deported . Now Kurua was in Tanzania to defend opposition leader Tundu Lissu facing treason charges . The vocal critic of the alleged backsliding democracy in Eastern Africa , Kurua said that she was stopped at the Dar Salam airport with her group and was then put on a flight out the same day . She also posted a video of her waiting at the airport , saying that she was awaiting deportation after retrieving bags . The Kenyan leader lashed out at the Tanzanian government for her expulsion . Now , the former justice minister said that her deportation was a sign that Tanzanian authorities would not give a fair trial to Chadma party leader Lissu . She accused President Samu , her son 's party , of subverting the law to lock up the main contenders ahead of the October election . Alura 's People 's Liberation Party or the PLP said that she was subjected to hours of unwarranted interrogation before her deportation . This as the Tanzanian opposition leader was due to face a trial today . Now he can not seek bail as he faces treason charges for which the maximum punishment is a death sentence . Tindulisu was arrested last month for holding a rally with the slogan no reforms no election . He seeks sweeping changes in the electoral system claiming that the current laws do not allow free and fair elections . His Chadma party has been barred from contesting the upcoming polls as it refused to sign a code of conduct . Chadma sees the document as a ploy to contain the opposition . But Lizu is not the only opposition leader of a neighboring country who Kurua has been representing . She represents Ugandan leader Kiz as well . Now he also faces treason charges . The former military officer was kidnapped in Kenya last year and taken back to his home country for a trial . Uganda will hold elections in January . The country 's president Jeri Mussi 's son , the Ugandan army chief , General Mahuzi Kanyuga has threatened voters . In a stern warning , he asked non - suporters to be very careful , adding that traitors would be deported in public view . Kua has condemned such abductions , arbitrary arrests , and extrajudicial killings as she fights for political victims in East African nations . She is preparing to run for the 2027 Kenya presidential election and formed her own party in February of this year to fight in the polls . She faces competition from several opposition leaders , all of whom are hoping to take on President William RTO . At First Post , we are choosing to hold onto accuracy . That means we wo n't always be first . We may not get you your breaking alert , but what you will get is what we owe you . And that is the truth . Verified , checked , and cross - cheed . We rely on sources and verified ones . After all , that 's what separates a journalist from a loudspeaker . But sometimes even we miss a beat . And when we do , we will tell you . yesterday , we ran visuals from a registered news agency . That visual turned out to be fake . So we are taking accountability and from now on we will cite the source of every visual , every picture , every video that on first post will have a source mentioned . That is our commitment to you . We will wait . We will verify . We will ask again and only then will we tell you . No noise , no panic , just the facts . Because now that is what the country needs most ."
https://youtu.be/-kFARcCmVRI?si=azlpH9cE-R_mNupr,US Eyes Ivory Coast for Drone Base to Solidify Ties With West Africa,Firstpost,-kFARcCmVRI,"And now shifting focus to West Africa where the United States is significantly bolstering its military partnership with the Ivory Coast as a part of a strategic recalibration of its presence in West Africa . Now this development comes in the wake of the US military withdrawal from Nijair and amidst growing instability across the Sahul region . Reports suggest that discussions are underway for the potential establishment of a US drone base in Ivory Coast 's Abjan city . With its growing collaboration with the US , Ivory Coast is poised to play an increasingly vital role in countering jihadist threats , maritime piracy , and crossber smuggling across the Sahal and the Gulf of Guinea . Now the instability in neighboring countries Mali , Bkina Faso and Nijair has also prompted the US to solidify its ties with West Africa . This deepening partnership between United States and Ivory Coast also carries geopolitical weight . It is being seen as a part of Washington 's broader strategy to counterbalance the increasing influence of Moscow and Beijing in the region . On the 24th of April , the US Marine Corps General Michael Langley , who is the commander of the US Africa Command , Africa , visited the Ivory Coast , and he attended the opening ceremony of Flint Block 2025 , which is the command 's annual multinational special operations exercise held in Jacavville . During his visit , General Langley along with the US ambassador Jessica Davis held crucial meetings with the Ivorian Minister of Defense Tene Bimma Qatara and the Chief of Defense Staff , Lieutenant General Lina Dumbia . Now , discussions centered on strengthening bilateral cooperation to effectively address transnational threats with a clear emphasis on Ivory Coast 's expanding role as a leader in regional security . Talks also included the potential establishment of a US drone base within the Ivory Coast . While no final decision on constructing a permanent base has been made , high level consultations are actively ongoing regarding the expansion of US operations . While earlier reports suggested planning of a base near ODN , Afric 's West Africa coordinator Kenneth Ecman clarified last year that no specific location has been finalized . However , he did indicate that regions near the borders with Mali and Bkina Faso are under serious consideration due to the elevated threat from jihadist groups operating in those areas . Now , the evening military partnership between the US and the Ivory Coast marks a significant shift in Washington 's approach to security in West Africa . The potential establishment of a US drone base underscores the growing importance of Ivory Coast as a key player in a complex and evolving regional security landscape . At First Post , we are choosing to hold on to accuracy . That means we wo n't always be first . We may not get you your breaking alert , but what you will get is what we owe you , and that is the truth . verified , checked , and cross - cheed . We rely on sources and verified ones . After all , that 's what separates a journalist from a loudspeaker . But sometimes even we miss a beat . And when we do , we will tell you . yesterday , we ran visuals from a registered news agency . That visual turned out to be fake . So , we are taking accountability . And from now on , we will site the source of every visual . Every picture , every video that on first post will have a source mentioned . That is our commitment to you . We will wait . We will verify . We will ask again . And only then will we tell you . No noise , no panic , just the facts . Because now that is what the country needs most ."
https://youtu.be/iQTFGMJM0l4?si=MDwTk9wIcovYhlsU,Libyan Protesters Demand Prime Minister Quit After Armed Clashes,Firstpost,iQTFGMJM0l4,"And shifting focus to Libya where deadly clashes and escalating militia violence have triggered widespread calls for prime minister to resign . Hundreds of protesters took to the streets of Tripoli over the weekend . They gathered at Martr Square before marching to the premier 's office demanding that Prime Minister Abdul Hamemed Baba resignation . Now , the government confirmed one security officer was killed while guarding the premises . Down with the government . Down with a government of collaborators . The government of normalization . With God 's help , we will not leave the square and will continue the civil disobedience until the Bible falls . This demonstration is to denounce the situation we are in , which my country and its citizens are suffering from . Repression , wars , and a lack of respect for the Libyan citizen . The situation is no longer bearable enough . The protests have also divided the government . At least three ministers have resigned in solidarity and several municipal councils in western Libya are also backing the call for Deba to step down . Now , the unrest follows days of violent clashes between rival armed groups , leaving at least eight dead , including the notorious militia leader Abdul Gani Kitley . Fighting continued despite a ceasefire announcement . Now , the clashes involved pro and anti - government militias . However , progovernment groups seem to have gained an upper hand , signaling a possible power shift that may strengthen Deba 's grip on Tripoli . Over the weekend , Bea met with tribal leaders in his first public appearance since the violence erupted last week . He urged them to support state efforts to avoid a return to chaos and militia rule . We will welcome all those who choose to stand with the state . We will sideline those who resort to blackmail and corruption . Our goal is a Libya free of militias and corruption . militias had grown excessively to the point of controlling the entire political , financial , economic , and even social landscape . Libya has been in turmoil since the 2011 NATO backed uprising that ousted the dictator Moar Gaddafi . Since 2014 , it has been split with General Khalifa Haftar controlling the east and the UN recognized government of national unity led by Deba based in the west . Under a UNbacked road map , Libya was supposed to hold elections in 2021 , but the vote was postponed and Deabber has remained in power . Tripoli remains deeply fractured with militias vying for control across the capital . As the situation remains tense , Turkey , a key ally of DEA , has evacuated 82 citizens . The United Nations continues to raise alarms over Libya 's fragile stability . So , political uncertainty continues to loom large over Libya . Pressure on Prime Minister Deba is mounting with ministers quitting and militias rearming . The road to stability remains uncertain . At first post , we are choosing to hold onto accuracy . That means we wo n't always be first . We may not get you your breaking alert . But what you will get is what we owe you . And that is the truth . Verified , checked , and cross - cheed . We rely on sources and verified ones . After all , that 's what separates a journalist from a loudspeaker . But sometimes even we miss a beat . And when we do , we will tell you . yesterday , we ran visuals from a registered news agency . That visual turned out to be fake . So , we are taking accountability . And from now on , we will site the source of every visual . Every picture , every video that on first post will have a source mentioned . That is our commitment to you . We will wait . We will verify . We will ask again and only then will we tell you . No noise , no panic , just the facts because now that is what the country needs most ."
https://youtu.be/afoZwpYNuvI?si=MFjoTnURmC4vgotF,"US Accuses Sudan of Using Chemical Weapons in War, Imposes Sanctions",Firstpost,afoZwpYNuvI,"Moving on to the war in Sudan . The United States has made some shocking accusations . The US says Sudan 's military used chemical weapons last year in its civil war against the paramilitary rapid support forces or the RSF . And for that , Washington is now slapping sanctions on cartoon . The US state department issued a statement . It says that Sudan must stop using chemical weapons and stick to its promises under an international treaty called the Chemical Weapons Convention . A treaty that almost every country has signed , promising not to use these kinds of weapons . Washington said it 's committed to punishing those who spread or use chemical weapons . However , the US has not clarified exactly when or where the weapons were used , but some reports earlier stated that Sudan 's army used chemical weapons at least twice in its battle against the paramilitary group , the RSF . The report said that the chemical used was likely chlorine gas , which can cause severe breathing issues and even death . Yesterday , the US formally informed Congress about its findings . This now kicks off a 15 - day clock after which new sanctions will come into effect . Those sanctions will block American exports and financial support to Sudan 's armybacked government . But the impact might be small . That 's because both Sudan 's army chief Abdul Fatal Alrahan and his rival RSF commander Muhammad Han Dalo are already under US sanctions . The war between the two forces broke out in April of 2023 and it has ripped the country apart . Tens of thousands of lives have been lost . At least 13 million people have been forced to flee from their homes . And the United Nations calls it the world 's largest displacement crisis . Now just this week , the army claimed that it had pushed the RSF out of their final positions near the capital Kartum . We announced today the complete clearance of the entire cartoon state from any presence of members of the terrorist militia of Dagalo and the clearance of our national capital from the filth of the rebels and their supporters stressing that cartoon state is completely free of rebels . After nearly two months of intense fighting , Sudan 's army says it has now retaken full control of cartoon state . But the bigger question remains , even if the battlefield changes , will the human cost ever be reversed ? At First Post , we are choosing to hold on to accuracy . That means we wo n't always be first . We may not get you your breaking alert . But what you will get is what we owe you , and that is the truth . Verified , checked , and cross - cheed . We rely on sources and verified ones . After all , that 's what separates a journalist from a loudspeaker . But sometimes even we miss a beat . And when we do , we will tell you . That is our commitment to you . We will wait . We will verify . We will ask again . And only then will we tell you . No noise , no panic , just the facts . Because now , that is what the country needs most ."
https://youtu.be/NVjJrnww0XI?si=kMbdEbpT9P3A9M2-,Chinese Coast Guard Fires Water Cannons at Philippine Vessel in South China Sea,Firstpost,NVjJrnww0XI,"Let 's turn our attention to the tensions flaring in the South China Sea . China and the Philippines have yet again traded strong accusations following a confrontation between their vessels in the contested waters . The Philippine Coast Guard has released a drone footage of an incident that took place on Wednesday . The footage shows the Chinese Coast Guard vessel firing water cannons and side sweeping one of the vessels belonging to the Philippines Fisheries Bureau . Now , the incident reportedly occurred as the Philippine ships were conducting marine research near a disputed reef . Another video filmed from on board the Philippine vessel showed that the Chinese vessel was moving in and colliding with it while the crew frantically spoke to their Chinese counterparts on the radio . The Philippines Fisheries Bureau said that the lives of the civilian crew were put at risk during the incident . Philippines has condemned what it called the aggressive interference by the Chinese Coast Guard . Manila also stated that their vessels had not previously been subjected to such actions in this area . However , Beijing has offered a starkly different account . The Chinese Coast Guard asserts that the two Philippine vessels illegally entered waters near the Sui Reef and Sandy Ki and that personnel were organized to land on Sandy Ki . Beijing claims that its response involved professional and lawful control measures , including going ashore to verify the situation . The Chinese statement further alleges that a collision occurred after a Philippine vessel ignored multiple warnings and dangerously approached a Chinese vessel . The Chinese statement made no mention of the use of water cannons . And in the latest move , Chinese foreign ministry has urged the Philippines to immediately stop infringement and provocation in the South China Sea or face China 's resolute response . Beijing also said that it was legitimate for China to take necessary measures and the US should not use the Philippines to stir up trouble in the region . Now , the US ambassador to Manila , Mary Kay Carlson , has strongly criticized China 's actions , describing them as aggressive and stating that they recklessly endangered lives and threatened regional stability . Sandy Ki , the location mentioned in both accounts , is situated close to the T2 Islands . Now , this island is the largest and the most strategically significant of the nine features in the Spratley Archipelago currently occupied by the Philippines . It 's a region where China along with Malaysia , Taiwan , and Vietnam also maintain a presence further complicating these territorial claims . Now , this latest confrontation follows China 's statement last month that its coast guard had landed on Sandy Ki as part of operations to assert its sovereignity . However , Manila has refuted any claims that Beijing has seized control of the disputed reef . China lays claim to nearly the entire South China Sea . While a 2016 International Arbitial Tribunal ruling has dismissed Beijing 's sweeping claims under international law , China has consistently rejected this decision and this latest exchange of accusations highlights the persistent tensions and the potential for escalation in the South China Sea . At first post , we are choosing to hold on to accuracy . That means we wo n't always be first . We may not get you your breaking alert . But what you will get is what we owe you . And that is the truth . Verified , checked , and cross - cheed . We rely on sources and verified ones . After all , that 's what separates a journalist from a loudspeaker . But sometimes even we miss a beat . And when we do , we will tell you . That is our commitment to you . We will wait . We will verify . We will ask again . And only then will we tell you . No noise , no panic , just the facts . Because now , that is what the country needs most ."
https://youtu.be/a8PSS9UIwoU?si=Kof1Z1p6jrc6DWTC,Bangladesh: Army Demands Election As Yunus Defers And Threatens To Resign,Firstpost,a8PSS9UIwoU,"In Bangladesh , the power struggle between the caretaker government and the military seems to have exploded into full public view . The flash point , a fixed date for national elections or the lack of one . The country 's army chief says that elections must be held by December this year , if not sooner . General Waka U Zaman , the chief of the army staff of Bangladesh in his most blistering critique yet of the interim government led by Muhammad Eunis , Bangladesh army chief has said that the country is passing through a chaotic phase and that the situation is worsening with each passing day . The army chief added that the structure of the civil administration and law enforcement agencies has collapsed and failed to reconstitute . Hours after that stinging statement , rumors swirled in Bangladeshi media . Is Muhammad Ununice about to resign ? Later on the evening of 22nd of May , UNUNICE held critical talks with the country 's new political faces , student leaders who spearheaded last year 's protests against the then Prime Minister Shik Hassina . After the meeting , student leader Nah Islam told media that Ununice is indeed considering stepping down . Now , Ununice reportedly questioned whether he could continue under the current political climate . Earlier today , an aid to Muhammad Ununice said in a Facebook post that the country 's chief adviser will not resign . The UNUNICE aid also warned the army against interfering in politics and said the army of no civilized country engages in politics . The aid further added that nobody can hijack UNICE 's authority . That Facebook post was later deleted . Now the rift between UNUNICE and the military has now become a full - blown standoff fueled by his everchanging timeline for the national elections . Bangladesh has been under an interim government since August of 2024 after Shay Casino resigned and fled to India . In October of 2024 , a UNUNICE aid said that the election in Bangladesh will be held by mid 2025 . And later in December , interim leader Ununice himself pushed them further , saying that the elections are possible only in early 2026 . Now , the Bangladesh army chief has said that the elections must be held by December of 2025 or even before that . Now , the UNUNIS government claims it needs more time to reform a broken system and to update voter polls . But 9 months in , patience is wearing thin . This month , ailing former Prime Minister Khaled Zia returned to Dhaka and her party , the BMP , immediately amplified demands for swift elections . Then another flash point , the UNUNIS government banned the ousted prime minister Sha Cassena 's Awami League party , triggering diplomatic push back from New Delhi over shrinking democratic space . And on the Awami League without due process is a concerning development . As a democracy , India is naturally concerned at containment of democratic freedoms and shrinking political space . We strongly support the early holding of free , fair and inclusive elections in Bangladesh . Bangladesh now stands at a crucial crossroads . While interim leader Ununice argues that electoral and administrative reforms are essential before any vote can be held , the military , opposition parties , and the rest of population are demanding a clear and timely road map to restore democratic order . At First Post , we are choosing to hold on to accuracy . That means we wo n't always be first . We may not get you your breaking alert , but what you will get is what we owe you . And that is the truth . Verified , checked , and cross - cheed . We rely on sources and verified ones . After all , that 's what separates a journalist from a loudspeaker . But sometimes even we miss a beat . And when we do , we will tell you . That is our commitment to you . We will wait . We will verify . We will ask again . And only then will we tell you . No noise , no panic , just the facts because now that is what the country needs most ."
https://youtu.be/01SkFDVAH4I?si=t_xBp15pSZrZBc86,Zelensky VS Putin: How Their War Is Also Killing the Bees,Firstpost,01SkFDVAH4I,"And we end today with bees . They may be small , but they 're mighty and they 're in trouble . From the farms of Europe in the countryside to the urban gardens , the world 's bees and pollinators are facing a silent crisis . War , pollution , climate change , and even well - intended environmental policies are threatening the very species we rely on for our food and ecosystems . Our final report looks at the troubling trend . A report by Bee Wild issued a sobering wakeup call about bees . Those tiny tileless pollinators that we rely on for everything from apples to almonds are now under siege from a growing swarm of global threats , including war zones , pollution , and even climate change efforts . Researchers have identified 12 emerging dangers to bees and other pollinators that could spell disaster over the next decade if left unchecked . These include war and conflict , microlastic particles , artificial light , antibiotic pollution , air pollution , pesticide cocktails , and frequent wildfires . Let 's take a look . On top of the list is war and conflict . The report names Russia 's invasion of Ukraine and other global conflicts as major disruptors of biodiversity . Farmers in wateron regions are being forced to stop crop rotation and rely heavily on monoculture farming . This is bad news for pollinators who need a variety of flowers throughout the year to survive . Add in heavy metal pollution from bombs and shelling . Russian President Vladimir Putin and Ukrainian President Vladimir Zalinski are at the center of this it seems . Researchers also found microplastics contaminating hundreds of bee colonies across Europe . They also found that synthetic particles are showing up in honeycombs . Meanwhile , air pollution , artificial light , and even antibiotics are taking their toll on bees ability to forage , pollinate , and survive . Even our green efforts to combat climate change are proving to be a mixed bag for bees . The European Union 's goal of planting 3 billion trees by 2030 might help absorb carbon , but without careful planning , this could also reduce biodiversity and starve pollinators of food . Likewise , the mining of rare metals for electric vehicle batteries is bulldozing natural habitats at an alarming rate . Thankfully , it 's all not doom and gloom . The report also highlights a dozen solutions to save the bees . These include planting pollinator friendly flowers in urban gardens or creating bee havens in solar parks . The report also had some tech ideas using AI to track pollinator health or developing pesticides that target the pests without harming the bees . There 's also a push to breed crops with more nutritious pollen and nectar and to introduce stronger laws to curb antibiotic and pesticide use . Pollinators bees , butterflies , birds , and bats are responsible for helping 90 % of flowering plants and 75 % of staple crops thrive . Their survival is directly tied to ours from our diets to our climate and also to our economic . So the next time you swat away a bee , remember it may be the most important worker you never paid . At first Post , we are choosing to hold on to accuracy . That means we wo n't always be first . We may not get you your breaking alert . But what you will get is what we owe you , and that is the truth . Verified , checked , and cross - cheed . We rely on sources and verified ones . After all , that 's what separates a journalist from a loudspeaker . But sometimes even we miss a beat . And when we do , we will tell you we ran visuals from a registered news agency . That visual turned out to be fake . So we are taking accountability . And from now on , we will site the source of every visual . Every picture , every video that on first post will have a source mentioned . That is our commitment to you . We will wait . We will verify . We will ask again . And only then will we tell you . No noise , no panic , just the facts . Because now that is what the country needs most ."
https://youtu.be/QyT8DpTuRFY?si=wtQH4SPxzqyzqF9v,OpenAI and Former iPhone Designer Join Hands; AI Race Puts Pressure on Apple,Firstpost,QyT8DpTuRFY,"Let 's shift our focus to tech giant Apple . The company is at a critical juncture as it navigates a world increasingly shaped by artificial intelligence and a trade war . Apple 's dominant position in the tech industry is facing a threat and a recent development is expected to put more pressure on the tech giant . It is the deal between OpenAI led by Sam Ultman and former iPhone designer Johnny Ives startup IO products . In a significant move , OpenAI is acquiring IV 's startup for a staggering $ 6.5 billion . Now , Johnny played an instrumental role in shaping the iconic look of the iPhone and other Apple products . He will now oversee design at OpenAI , including their foray into new hardware devices . This means a key architect of Apple 's past success is now aligned with a leading force in AI . Love from the design firm founded by IV after leaving Apple has been working with Open AI for 2 years on generative AI devices . With IV leading design , OpenAI aims to pair the technology behind its popular chatbot chat GPT with the product design expertise that made devices such as the iPhone best sellers . Iv and Ultman have indicated their initial devices wo n't directly compete with smartphones . However , the broader tech landscape is on the cusp of significant change . Even Apple acknowledges the shift . In testimony during the US government 's antitrust case against Google , Apple services chief Eddie Q admitted the challenges incumbents face with new technologies . He even pointed to Apple 's own history , highlighting how the iPhone itself disrupted the once dominant iPod . The question now is whether Apple is prepared to disrupt itself before a competitor does . Along with trying to keep pace with technological revolution powered by AI , Apple is also navigating geopolitical headwinds . Recent reports indicate a strained relationship between the CEO Tim Cook and US President Donald Trump . Trump has threatened to impose 25 % tariffs on iPhones made outside the US . He 's not pleased with Apple 's plan to make the devices in India rather than domestically . If this tariff takes effect in June as planned , iPhone prices are bound to increase . Ultimately , the message is clear . In the fast - paced world of technology , nothing is guaranteed . Apple 's past success provides no immunity to future disruption . The coming months and years will be critical in determining whether Apple can adapt , innovate , and secure its position at the forefront of the next technological revolution . [ Music ]"
https://youtu.be/lDOG2yZF7cM?si=U3jsQeyp9JaILCdh,Russia Launches Its Largest Missile & Drone Attack on Ukraine Overnight,Firstpost,lDOG2yZF7cM,"Heat . Heat . Heat . Heat . [ Applause ] Come on . Come on . What do you mean ? [ Music ] Fore ! Foreign ! Foreign ! Heat . Heat . [ Music ] Heat . Heat . [ Music ] [ Music ] Heat . Heat . [ _ _ ] me . . [ Music ] , come on . [ Music ] [ Music ] At first post , we are choosing to hold on to accuracy . That means we wo n't always be first . We may not get you your breaking alert . But what you will get is what we owe you . And that is the truth . Verified , checked , and cross - cheed . We rely on sources and verified ones . After all , that 's what separates a journalist from a loudspeaker . But sometimes even we miss a beat . And when we do , we will tell you . That is our commitment to you . We will wait . We will verify . We will ask again . And only then will we tell you . , no panic . Just the facts . Because now , that is what the country needs most ."
https://youtu.be/MzxXmjiE76E?si=T6F8GSAqi0MNucYI,Trump's Math Jibe At Harvard After Court Halts Foreign Students Ban,Firstpost,MzxXmjiE76E,"[ Music ] I do . But a lot of the people need remedial RA math . Did that ? Where the students ca n't add two and two and they go to Harvard . They want remedial math and they 're going to teach remedial math at Harvard . Now , wait a minute . So , why would they get in ? How can somebody that ca n't add or has very basic skills , how do they get into Harvard ? Why are they there ? [ Music ] , we 're taking a look at a lot of things and as , , billions of dollars has been paid to Harvard . How ridiculous is that ? Billions . And they have $ 52 billion as an endowment . They have $ 52 billion and this country is paying billions and billions of dollars and then give student loans and they have to pay back the loans . So Harvard 's going to have to change its ways . So are so are some other [ Music ] Heat . [ Music ] Heat . Heat . , Heat . [ Music ] [ Music ] [ Music ] And then those same people picketing and screaming at the United States and screaming at , , they 're anti - semitic or they 're something . we do n't want troublemakers here . [ Music ] [ Music ] [ Music ] At first post , we are choosing to hold on to accuracy . That means we wo n't always be first . We may not get you your breaking alert , but what you will get is what we owe you . And that is the truth . Verified , checked , and cross - cheed . We rely on sources and verified ones . After all , that 's what separates a journalist from a loudspeaker . But sometimes even we miss a beat . And when we do , we will tell you . That is our commitment to you . We will wait . We will verify . We will ask again . And only then will we tell you . , no panic . Just the facts . Because now , that is what the country needs most ."
https://youtu.be/HxB729gUNV0?si=OnzeD8YI5gEAfe6k,What Is the Carbon Footprint of Artificial Intelligence?,Firstpost,HxB729gUNV0,"Our next story is about the carbon footprint of artificial intelligence . AI is transforming the way we live and work . From writing emails to advancing scientific research . But behind the convenience and innovation lies a growing environmental cost . In the next report , we take a closer look at the carbon and water footprint of generative AI and what our digital future might mean for the planet . Step aside , cow farts and long haul flights . There 's a new eco villain in town . And it answers to the name of artificial intelligence . That 's . Your favorite chatty chatbot may be revolutionizing work , creativity , and science , but they 're also racking up a carbon footprint that 's so large it could wear a size 57 boot . Generative AI is the darling of Silicon Valley . But behind that helpful tone and dazzling output lies a ravenous energy monster gobbling up electricity . Training models of AI do n't just take smarts but megaww . In 2021 , according to reports , the training of Chat GPT used enough energy to power 120 average US homes for an entire year . And it does n't stop there . Every time we casually ask Chat GPT to summarize an article , generate a poem or a dating app bio , it sucks down about five times more electricity than a simple Google search . So , your AIBF is not just helpful , it 's also thirsty for power . But wait , it 's not just electricity that this tech giant is guzzling . AI has a water problem , too . A big one . Keeping those overheated server stacks cool requires a staggering amount of chilled water . Training a large model GPT3 can chug nearly 700,000 L of fresh water . Data centers , the physical homes for all this AI brain power , are multiplying rabbits on an energy drink binge . Companies are racing to build more , often powered by not so green fossil fuels . Each data center can house approximately 50,000 power hungry servers . In 2021 globally , they consumed 460 terowatt hours of electricity , putting them on par with entire countries France and Saudi Arabia . By 2026 , they are projected to soar to 1,50 terowatt hours , outranking even Japan . Who knew your email summary came with the carbon footprint of a G7 economy ? And let 's talk hardware , a graphics processing unit , the muscle behind AI 's genius , are guzzlers in their own way . Manufacturing these higherformance chips , takes more power than an average CPU , not to mention the dirty business of mining the rare earth materials needed to build them . In 2023 alone , data centers reportedly received 3.85 million GPUs , up from 2.67 million the year before . The worst part , these AI models age faster than avocados . Companies roll out newer , bigger , and more energy guzzling models every few weeks , making previous ones obsolete , hence wasting all that training energy in the process . Yet here we are , still enchanted by AI 's siren song . With sleep interfaces , magical outputs , and zero visible emissions , it 's easy to forget the environmental beast behind the curtain . So , the next time you 're about to ask your favorite AI to write your email , generate a dinner recipe , or plan your best friend 's birthday , take a pause . Maybe give Mother Earth a break . Because while AI may be writing the future , it 's also quietly roasting the planet one chat at a time . At first Post , we are choosing to hold on to accuracy . That means we wo n't always be first . We may not get you your breaking alert . But what you will get is what we owe you , and that is the truth . Verified , checked , and cross - cheed . We rely on sources and verified ones . After all , that 's what separates a journalist from a loudspeaker . But sometimes even we miss a beat . And when we do , we will tell you . That is our commitment to you . We will wait . We will verify . We will ask again . And only then will we tell you . No noise , no panic , just the facts . Because now , that is what the country needs most ."
https://youtu.be/7EJEGtkx6bs?si=8OAlmWMMDXwr52BN,Kallas backs North Macedonia's EU membership progress despite ongoing obstacles,euronews,7EJEGtkx6bs,"The EU foreign policy chief , Kaak Kalas , expressed strong support for North Macedonia 's EU integration on Friday on her final stop of her 3 - day Western Balkans tour . Brussels has revived EU membership talks with Southeast Europe countries after Russia 's invasion of Ukraine , fearing Moscow could exploit regional instability . we clearly see this different big powers shifting and tectonic shifts . So it is in our interest if you look at the map because Western Balkans are in Europe that we are all fully integrated because European Union is a peace project . Kalas praised North Macedonia 's progress and urged its continued reforms amid geopolitical tensions . On Thursday , Kalas said the EU has begun to lift sanctions on Kosovo . North Macedonia is a EU candidate country . However , Kosovo is still only a potential candidate . [ Music ]"
https://youtu.be/_XWskgFqySs?si=pjW9a3NCk8fRYO-4,Dutch far-right MP threatens to leave coalition if migration policy not toughened,euronews,_XWskgFqySs,"builders . The far- Dutch party for freedom leader has once again threatened to leave the ruling four - party coalition if migration policy is not toughened up within weeks . In a press conference on Monday , he presented a 10 - point plan to radically slash migration , including using the army to guard land borders and turning away all asylum seekers . builders who already threatened to quit the coalition over the issue earlier this year said his patience with his coalition partners had run out . The coalition had already agreed on measures to curb migration in October , but builders said Monday that these are not enough . Ministers would have to agree on Verers 's proposals before sending them to Parliament for approval , which could mean renegotiating the government policy agreement . [ Music ]"
https://youtu.be/qzGcfneKdI8?si=keO7YrE8dCLpuKg4,Ukraine: Germany says allies scrap range limits on arms to Kyiv ,France 24 English,qzGcfneKdI8,"Ukraine says that Russian forces have captured four villages in its Sumi region not far from the border , an area just opposite Russia 's Kursk region . In fact , that comes as Russia continues to escalate its bombing campaign across Ukraine . Germany 's chancellor said that European leaders have told KE they 're lifting the limits on the range of the missiles they 're giving to Keefe , effectively allowing Ukraine to strike positions across in Russia . Let 's cross live to Kev to get the latest on that from our correspondent there , Emanuel Shaz . Emanuel , tell us more . What does this announcement from Germany change for Ukraine ? , Ukraine was already striking deep into Russian territory , but with its own weapons and within limitations when it comes to the use of Western weapons . Remember last November , then US President Joe Biden had lifted restrictions of on the use of long range American missiles , but within a certain range . So along the Russian border on a 300 kilometers parameters parameter and in fact Ukraine needs to strike deeper if it wants to target military infrastructure within Russian territory and it did so with its own weapon but it always called for its allies to also allow it to use western weapons for those targets as well . So this announcement from freedish merits is of course welcomed here in Kev . But just in back in November when Mizenski had said that missiles would talk for themselves . There was no comment from the Ukrainian president on that use . Has it already happened ? Will it happen soon ? of course for strategic reasons is not going to be discussed but it should be welcomed by the Ukrainian military so that they can increase the strikes and the force of the strikes that are launched on Russian military infrastructures . That means that they can target further and perhaps more efficiently depending which missiles they will use on ammunition they pose on warehouses on production sites for missiles and ammunition . so this will this will come as a welcome news for Ukraine under intense pressure and under intense Russian bombing as of the last few days . Indeed , Emanuel , that campaign by Russia intensifying sharply recently . It did . Over the weekend , we 've had over 900 drones , dozens of missiles which were thrown at Ukraine by Russia . There 's at least 20 people who died , civilians who died . There 's at least 80 people who were injured , missiles , drones , debris of both falling on houses . While Russia continues to say that it targets only military infrastructure and there again German Chancellor Fred says that the authorization now given to Kiev to strike with long range western weapons deep within Russian territory has been made because at the to the contrary of what Russia is doing , Ukraine solely targets military infrastructure and this comes at a time of intense pressure not just from Russian bombing But also , you 've mentioned it also on the front line in the border region of Sunumi , which is under a constant Russian fire . There are now four Ukrainian settlements in the Sunumi region that Ukraine says are now occupied by Russia . They used to be in what we call the gray zone . So , not undefined presence whether it 's is held by Ukrainian or Russian troops . And now it has been confirmed that Russians have made advances there entering again this territory at the border and it 's just across this co region where the Ukrainian army had started operations back in August 2024 . Shazin , thanks very much for bringing us that update ."
